Frame,cL,yL,xL,AmpL,cR,yR,xR,AmpR,Time
1262,200.0,184.0,313.0,597.0,201.0,183.0,95.0,601.0,0.01262
1263,200.0,184.0,313.0,598.0,201.0,183.0,95.0,597.0,0.01263
1264,200.0,184.0,313.0,596.0,201.0,183.0,95.0,596.0,0.01264
1265,200.0,184.0,313.0,472.0,201.0,183.0,95.0,591.0,0.01265
1266,200.0,184.0,313.0,472.0,201.0,183.0,95.0,598.0,0.01266
1267,200.0,184.0,313.0,471.0,201.0,183.0,95.0,600.0,0.01267
1268,200.0,184.0,313.0,468.0,201.0,183.0,95.0,590.0,0.01268
1269,200.0,184.0,313.0,560.0,201.0,183.0,95.0,622.0,0.01269
1270,200.0,184.0,313.0,627.0,201.0,183.0,95.0,603.0,0.0127
1271,200.0,184.0,313.0,630.0,201.0,183.0,95.0,588.0,0.01271
1272,200.0,184.0,313.0,494.0,201.0,183.0,95.0,602.0,0.01272
1273,200.0,184.0,313.0,410.0,201.0,183.0,95.0,587.0,0.01273
1274,200.0,184.0,313.0,409.0,201.0,183.0,95.0,581.0,0.01274
1275,200.0,184.0,313.0,414.0,202.0,182.0,95.0,587.0,0.01275
1276,200.0,184.0,313.0,479.0,202.0,182.0,95.0,587.0,0.01276
1277,200.0,184.0,313.0,482.0,202.0,182.0,95.0,596.0,0.01277
1278,200.0,184.0,313.0,485.0,202.0,182.0,95.0,587.0,0.01278
1279,200.0,184.0,313.0,489.0,202.0,182.0,95.0,566.0,0.01279
1280,200.0,184.0,313.0,495.0,202.0,182.0,95.0,586.0,0.0128
1281,200.0,184.0,313.0,498.0,202.0,182.0,95.0,596.0,0.01281
1282,200.0,184.0,313.0,499.0,202.0,182.0,95.0,600.0,0.01282
1283,200.0,184.0,314.0,506.0,202.0,182.0,95.0,596.0,0.01283
1284,200.0,184.0,314.0,502.0,202.0,182.0,95.0,590.0,0.01284
1285,201.0,183.0,314.0,503.0,202.0,182.0,95.0,597.0,0.01285
1286,201.0,183.0,314.0,499.0,202.0,182.0,95.0,595.0,0.01286
1287,201.0,183.0,314.0,502.0,202.0,182.0,95.0,595.0,0.01287
1288,201.0,183.0,314.0,497.0,202.0,182.0,95.0,592.0,0.01288
1289,201.0,183.0,314.0,497.0,202.0,182.0,95.0,592.0,0.01289
1290,201.0,183.0,314.0,494.0,202.0,182.0,95.0,601.0,0.0129
1291,201.0,183.0,314.0,491.0,202.0,182.0,95.0,600.0,0.01291
1292,201.0,183.0,314.0,411.0,202.0,182.0,95.0,607.0,0.01292
1293,201.0,183.0,314.0,486.0,202.0,182.0,95.0,597.0,0.01293
1294,201.0,183.0,314.0,487.0,202.0,182.0,95.0,593.0,0.01294
1295,201.0,183.0,314.0,482.0,202.0,182.0,95.0,604.0,0.01295
1296,201.0,183.0,314.0,562.0,202.0,182.0,95.0,623.0,0.01296
1297,201.0,183.0,314.0,559.0,202.0,182.0,95.0,609.0,0.01297
1298,201.0,183.0,314.0,490.0,202.0,182.0,95.0,608.0,0.01298
1299,201.0,183.0,314.0,401.0,202.0,182.0,95.0,618.0,0.01299
1300,201.0,183.0,314.0,404.0,203.0,181.0,95.0,600.0,0.013
1301,201.0,183.0,314.0,483.0,203.0,181.0,95.0,609.0,0.01301
1302,201.0,183.0,314.0,484.0,203.0,181.0,95.0,631.0,0.01302
1303,201.0,183.0,314.0,494.0,203.0,181.0,95.0,629.0,0.01303
1304,201.0,183.0,314.0,492.0,203.0,181.0,95.0,624.0,0.01304
1305,201.0,183.0,314.0,496.0,203.0,181.0,95.0,617.0,0.01305
1306,201.0,183.0,314.0,498.0,203.0,181.0,95.0,596.0,0.01306
1307,201.0,183.0,314.0,499.0,203.0,181.0,95.0,599.0,0.01307
1308,201.0,183.0,314.0,503.0,203.0,181.0,95.0,600.0,0.01308
1309,201.0,183.0,315.0,501.0,203.0,181.0,95.0,571.0,0.01309
1310,201.0,183.0,315.0,501.0,203.0,181.0,95.0,572.0,0.0131
1311,202.0,182.0,315.0,500.0,203.0,181.0,95.0,569.0,0.01311
1312,202.0,182.0,315.0,494.0,203.0,181.0,95.0,588.0,0.01312
1313,202.0,182.0,315.0,490.0,203.0,181.0,95.0,584.0,0.01313
1314,202.0,182.0,315.0,490.0,203.0,181.0,95.0,584.0,0.01314
1315,202.0,182.0,315.0,481.0,203.0,181.0,95.0,590.0,0.01315
1316,202.0,182.0,315.0,481.0,203.0,181.0,95.0,586.0,0.01316
1317,202.0,182.0,315.0,478.0,203.0,181.0,95.0,589.0,0.01317
1318,202.0,182.0,315.0,408.0,203.0,181.0,95.0,594.0,0.01318
1319,202.0,182.0,315.0,495.0,203.0,181.0,95.0,594.0,0.01319
1320,202.0,182.0,315.0,495.0,203.0,181.0,95.0,589.0,0.0132
1321,202.0,182.0,315.0,490.0,203.0,181.0,95.0,623.0,0.01321
1322,202.0,182.0,315.0,489.0,203.0,181.0,95.0,622.0,0.01322
